Population;Cycle;Group;Hatch_Date;Data_Date;Age_Days;Indv_Weight;Mean_Length;Length StdDev;Length CoeffVar;Min Length;Max Length;Mean_Width;Width StdDev;Width CoeffVar;Min Width;Max Width;Mean_Area;Area StdDev;Area CoeffVar;Mean_L/W Ratio;L/W Ratio StdDev;L/W Ratio CoeffVar;Min L/W Ratio;Max L/W Ratio;Mean_Circularity;Min Circularity;Max Circularity;Greyness_I-Mean;Instar;Note;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-22;25;0.1026;14.8;1.9;12.8;9.6;18.9;5.6;1;18.5;4.2;8.9;53.2;9.2;17.3;2.7;0.5;18.8;1.3;3.6;2.2;1.9;2.5;37.83687423;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-22;14;0.0194;7.9;1.6;20.5;5.5;11.2;3.4;0.9;26.1;2.3;5.1;18.1;6.9;39.6;2.4;0.5;20.1;1.3;3.3;1.9;1.5;2.3;70.15144815;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-22;25;0.066;12.4;1.8;14.5;9.2;14.5;5;1.1;21.2;3.6;7.7;39.8;7.6;19.5;2.6;0.6;25.1;1.2;3.6;2.1;1.9;2.5;42.38377548;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-22;25;0.065;12.6;2.1;16.8;8.7;16.6;4.8;0.8;17.4;3.1;7;40.3;8.9;22;2.7;0.6;22.6;1.3;3.6;2.1;1.9;2.4;40.64769412;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-22;18;0.1239;16.4;1.7;10.4;12.9;20.2;5.5;0.8;15.1;3.9;7.1;59.5;10.2;17.2;3;0.5;17.5;2.1;3.9;2.2;1.9;2.6;41.36070229;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-22;18;0.1039;15.1;1.5;10.1;12.4;18.3;5.2;0.9;17.2;3.7;8.1;51.4;9.8;19.2;3;0.5;15.7;1.6;3.6;2.2;2;2.8;43.46823911;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-25;28;0.0788;13.8;1;7.4;11.7;16.5;5.1;0.9;18.2;3.5;8;45.7;5.7;12.5;2.8;0.5;18.5;1.5;3.8;2.1;1.9;2.7;40.45938268;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-25;28;0.0696;13.3;1.5;11.2;9.9;17.2;4.9;1;20.1;3.3;7.4;44.1;7.8;17.7;2.8;0.6;20.5;1.5;4;2;1.8;2.3;39.47474525;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-09-25;17;0.064;12.3;2.2;18;9.4;15.3;5;1.4;29.4;3.5;8.3;41.2;11.9;29.8;2.6;0.5;20;1.2;3.4;2;1.8;2.2;52.757778;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-25;28;0.0888;14.4;2.5;18.1;10.8;17.3;5;1.1;22;3.5;7.4;47.8;11.1;23.8;3;0.6;20.2;1.9;3.8;2.1;1.8;2.6;36.73217345;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-25;28;0.1152;15.2;1.9;12.4;12.5;20.8;5.7;1.1;19.4;4.3;8.4;57.6;12;20.8;2.7;0.6;20.2;1.5;3.8;2.1;1.9;2.4;35.5286199;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-25;17;0.025;9.1;1.8;19.6;6.6;14.6;3.7;0.9;25.3;2.3;6.1;22.3;7.6;34.6;2.6;0.6;22;1.3;3.6;2;1.7;2.4;65.37159098;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-25;17;0.021;8.9;2.1;25.3;5.7;12.2;3.2;0.9;30.4;2;5.5;20.1;9;50.5;2.8;0.3;12.2;2;3.3;2;1.7;2.2;70.51384479;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-25;21;0.1161;15.9;4;26.9;13.1;19.1;5.5;1.5;28.1;4;7.7;56.8;16.3;31.1;3;0.8;26.3;1.8;4;2.3;1.9;2.8;43.26334876;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-25;21;0.1262;16.3;3.7;24.2;12.8;19.1;5.4;1.3;24.8;4.3;8.7;57.9;17;31.5;3.1;0.6;21.4;2;4;2.3;2;2.9;47.20780553;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-25;17;0.1215;16.1;4.1;26.7;9.8;20.8;6.2;1.6;27;4.3;8.8;64;21;35.2;2.7;0.6;22.4;1.3;3.5;2.1;1.9;2.5;49.19596173;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-25;17;0.1567;17;5.9;38.1;13.1;21.3;6.1;1.9;34.6;4.6;9.3;69.1;30.1;48.3;2.8;0.7;24.1;1.8;3.9;2.1;1.9;2.5;52.31965092;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-25;22;0.0772;13.5;1.3;9.7;10.5;16.4;4.8;0.6;12.6;3.5;5.9;44.8;7.8;17.5;2.8;0.4;13.7;2.1;3.5;2;1.8;2.4;43.66872218;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-25;22;0.0784;13.4;1.8;13.6;9.9;17.9;4.9;0.9;17.5;3.6;7.7;45.3;10.2;22.5;2.8;0.4;15.3;1.5;3.6;2;1.7;2.7;44.13699747;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-25;31;0.1;15.2;1.8;12.2;9.5;18.3;5.4;0.9;16.1;3.9;7.2;55.6;10.1;18.6;2.9;0.6;21.4;1.9;4.7;2.1;1.8;3.1;35.197488;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-25;31;0.0925;15.1;2.8;19.1;11.5;19.5;5.3;1.1;20.4;3.7;8.5;54.5;14.3;27.2;2.9;0.6;20.9;1.8;4.2;2.1;1.9;2.4;43.79841929;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-26;29;0.0879;13.7;3;21.2;9.3;18;5.6;2.2;36.5;3.7;8.9;48.3;17.8;34.1;2.6;0.7;28.2;1.2;3.8;2.2;1.9;2.4;44.15736228;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-26;29;0.0803;13.6;2.6;19.1;9.8;17.1;5.2;1.1;21.5;3.6;7.8;46.1;12.2;27.2;2.7;0.5;17.8;1.7;3.5;2.1;1.8;2.5;43.87851418;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-26;18;0.0271;9.2;2;22.6;6.1;12.8;3.6;1.1;30.9;2.5;6.4;22.4;9.3;44.7;2.6;0.6;20.6;1.4;3.5;2;1.7;2.6;70.24721385;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-26;18;0.0196;8.4;1.9;23.4;5.9;11.6;3.4;0.9;28.9;2.1;5.4;19;7.3;42.3;2.6;0.5;18.7;1.3;3.3;1.9;1.7;2.3;75.34598288;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-26;29;0.1338;16.3;3.5;21.5;13.3;21.2;6;2.1;33.6;4.7;8.7;62.5;18.1;29.1;2.8;0.7;24.7;1.5;4;2.2;1.9;2.6;35.95117374;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-26;29;0.09;14.5;2.8;19.5;9.9;20.1;5.1;1.1;22;3.7;7.8;48.9;12.6;26.5;2.9;0.6;19.6;1.8;4.1;2.2;1.9;2.7;38.35577408;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-09-26;18;0.0642;12.7;3.1;26.2;10.2;14.9;4.9;1.2;26.5;3.8;6.3;40.8;12.5;33.5;2.6;0.5;18.7;1.8;3.5;2;1.6;2.2;58.05381704;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-26;32;0.0922;15;2.9;19.8;9.4;17.9;5.1;1.1;21.3;4;8;51.4;12.1;24.4;3;0.7;22.3;1.2;4;2.2;1.9;2.8;40.03054481;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-26;32;0.0842;14.5;3.6;26.9;10.9;17.3;4.9;1.4;31.5;3.4;8.2;50.3;17.2;37.9;3;0.6;19.5;1.6;3.8;2.1;1.9;2.4;43.47273342;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-26;22;0.1174;15.3;4;28;11.8;19.6;5.3;1.4;29;3.8;7.4;55;19;38.1;2.9;0.6;21.2;1.8;3.8;2.2;1.7;2.5;43.73288912;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-26;22;0.1126;15.4;3.9;27.7;12.4;18.3;5.4;1.4;28.6;4.1;6.8;54.2;18;36.8;2.9;0.6;20.3;2;3.9;2.2;1.9;2.7;42.48471526;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-26;23;0.0704;13.5;3.6;28.3;10.2;16.3;4.7;1.9;40.2;4;6.9;44.9;18.1;41.9;2.9;0.7;24.8;1.5;3.4;2.1;1.8;2.6;50.0995132;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-26;23;0.0772;13.5;2.9;22.4;11.8;16.8;5.2;2;39;3.9;7.5;46;15.6;35.5;2.7;0.7;24.9;1.6;3.5;2;1.7;3;51.56101679;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-26;18;0.1818;17.7;3.9;23.4;14.1;22.5;6.3;1.5;24.7;4.6;8.1;74;23.6;34.1;2.9;0.5;17.7;1.9;3.5;2.2;1.8;2.5;37.07955497;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-26;18;0.1662;17.6;3.6;21.1;13.1;23.4;5.8;1;16.9;4.7;6.8;72;19.7;28.3;3;0.4;14.5;2.4;4;2.1;1.8;2.4;37.36752266;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-27;23;0.1083;15.2;3.4;24;11.9;17.4;5.6;1.3;25;4.2;7.7;54.9;15.4;29.9;2.8;0.6;21.5;1.6;3.7;2.2;1.8;2.8;41.86200012;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-27;23;0.1104;15;1.5;10.3;11.7;18.2;5.3;0.8;15.8;4.2;7.7;52.2;10.1;19.4;2.9;0.5;16.4;1.9;3.8;2.2;1.9;2.7;34.47280167;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-27;30;0.0814;13.8;2.2;15.9;9.7;16.1;5.2;0.8;15.7;3.4;6.5;48.3;11.2;23;2.7;0.4;15.6;1.5;3.4;2;1.8;2.4;34.17502203;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-27;30;0.1059;15.4;3.1;21.5;12.4;17.8;5.2;1.1;21;3.7;6.9;53.3;14.2;28.4;3;0.5;17.6;2.2;3.9;2.2;1.9;2.6;43.35430363;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-09-27;19;0.0625;12.3;2.4;20.3;7.2;16.4;5;1;19.7;3.3;6.8;40.8;10.6;26.9;2.5;0.5;21.6;1.1;3.5;2;1.8;2.4;49.80137446;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-27;19;0.0216;8.6;1.4;16.8;6.2;10.9;3.4;1;29.4;2.2;6.4;19.5;6.1;32.6;2.6;0.5;18;1.5;3.2;2;1.8;2.2;70.45962527;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-27;19;0.0229;9;2.3;27.5;6.2;13.7;3.2;0.7;24.2;2.3;4.8;19.8;7.9;43.4;2.9;0.6;22.7;2.1;3.9;2;1.7;2.7;71.29623845;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-27;24;0.071;12.7;2.2;18.1;10.2;16.1;4.8;1.1;24.3;3.6;8;41.2;10.5;26.4;2.7;0.5;17.3;1.3;3.4;2;1.7;2.4;43.31207952;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-27;24;0.0714;12.8;1.5;11.7;10.2;15;4.9;0.6;12.2;4;6.1;41.4;7.7;18.9;2.6;0.3;12.3;1.9;3.3;2;1.6;2.6;41.58283811;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-27;19;0.1668;17.2;1.7;9.9;14.3;20.4;6.2;1;16.2;4.8;8.5;70.2;12.1;17.2;2.8;0.5;16.1;1.9;3.6;2.1;1.8;2.5;;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-27;19;0.1627;16.9;1.7;9.8;14.1;20.9;5.8;0.7;11.6;4.8;7.3;66.8;11.7;17.6;2.9;0.4;12.4;1.9;3.6;2.1;1.8;2.8;;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-27;30;0.0833;15.2;1.5;9.9;13.2;18.5;4.7;0.7;15.5;3.8;7.5;50.9;7.6;15;3.3;0.5;14.6;1.9;4.2;2.2;1.8;2.9;37.1939796;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-27;30;0.0762;14;1.7;12.4;10.7;16.4;4.8;0.8;17.6;3.2;7.1;45.2;8.3;18.3;3;0.5;17.1;1.6;3.8;2.1;1.9;2.6;41.88352241;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-28;20;0.0188;8.3;1.4;17.6;6.2;10.8;3.1;0.8;26;2.3;5.9;17.4;6.2;37.2;2.7;0.4;15.1;1.4;3.4;2;1.7;2.6;71.283835;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-28;20;0.0253;8.7;2;23.1;6.1;11.7;3.7;1.6;43.1;2.4;6.5;21.3;9.4;44.2;2.5;0.7;27.5;1.2;3.3;1.9;1.7;2.2;70.48875342;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-28;24;0.1165;15.5;3.3;22.4;13;18.4;5.6;1.2;22.4;4.4;7.4;55.3;13.7;25.9;2.8;0.6;23.3;1.9;4.1;2.2;1.9;2.6;36.31238598;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-28;24;0.111;15.7;1.5;9.3;12.2;18.7;5.3;0.8;14.6;4.1;7.2;54.6;8.9;16.2;3;0.5;15.5;2.2;4;2.2;1.9;2.9;33.21152072;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-28;31;0.089;15;3.1;21;11.5;21.7;5.2;1.4;28;3.7;10;51.2;14.7;29.6;3;0.7;22.9;1.2;4.1;2.2;1.9;2.6;36.38679628;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-28;31;0.0939;14.8;3.3;23.7;12;18.6;5.1;1.2;24.3;3.4;6.5;51.3;15.1;31.3;3;0.6;20;2;4;2.1;1.9;2.6;37.93322527;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-28;31;0.078;13.9;2.8;20.3;10.3;17.6;5;1.2;23.4;3;8;47.3;12.5;27.4;2.9;0.6;22;1.5;4.2;2.1;1.7;2.6;44.35658066;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-28;31;0.0724;14.2;2.7;19.7;11;17.8;4.7;1;21.2;3;6.5;46.8;11.7;25.7;3.1;0.7;22.1;1.8;4.2;2.1;1.8;2.7;39.79790897;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-28;25;0.0828;14.1;1.7;12.1;11.1;17.1;5.1;0.7;13.8;4.2;6.8;48.3;8.9;18.4;2.8;0.4;14.7;2.1;3.5;2.1;1.8;2.7;36.0705921;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-28;25;0.0832;14;2.5;18;10.5;17.3;4.9;0.8;17.4;3.5;6.1;47.9;11.1;23.8;2.9;0.5;17.8;1.9;3.9;2.1;1.8;2.4;41.66071003;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-28;20;0.1617;17.3;3.2;19;13.3;21.1;6.1;1.1;19.2;4.2;7.9;69;18.5;27.6;2.9;0.6;19.7;1.8;4.2;2.2;1.8;2.7;;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-28;20;0.1564;16.4;3.1;19.6;14.2;21.8;5.9;1.2;21.6;4.3;7.8;63.6;15.5;25.2;2.8;0.6;19.8;1.8;3.8;2.2;1.8;2.6;;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-28;34;0.0929;15.6;3.2;21.1;12.4;20.6;4.7;0.9;18.7;3.6;6.1;52.9;16.6;32.7;3.4;0.6;17.2;2.4;4.4;2.3;1.9;2.9;43.48370176;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-29;35;0.1354;17.3;4.5;27.8;12;21.3;5.3;1.4;27.9;3.7;7.3;64.9;22.3;37;3.3;0.6;18;1.9;4.3;2.2;1.9;2.5;47.76247853;;;;;;;;;;;;;;;;;;;;
AAP;C5;P1;2023-08-25;2023-09-29;35;0.1195;17.3;4.6;28.7;14.5;20.1;5.2;1.5;31.3;4.2;7.7;63.9;21.4;36.8;3.4;0.6;19.8;2.2;4.3;2.3;2;2.6;48.42849055;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-29;32;0.1073;15.7;3.7;25;12.5;18.4;5.3;1.4;28.2;4.1;7.4;56.3;17.6;32.9;3;0.6;19.6;2.1;3.8;2.2;1.8;2.7;41.79348532;;;;;;;;;;;;;;;;;;;;
SA;C4;P1;2023-08-28;2023-09-29;32;0.0948;15.6;4;27.8;12.4;18.4;4.9;1.4;31;3.6;7.7;55.6;19.6;39.3;3.2;0.6;18.8;2.1;4;2.1;1.9;2.6;44.98113174;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-29;32;0.0738;15;4.3;31.7;12.6;16.9;4.4;1.1;27.6;3.3;5.9;48.1;17.5;41.8;3.4;0.6;19.4;2.6;4.5;2.2;1.8;2.8;52.1233161;;;;;;;;;;;;;;;;;;;;
AA;C5;P1;2023-08-28;2023-09-29;32;0.081;14.6;4;30.4;10;17;4.8;1.3;29;3.9;6.1;47.8;17.3;40.9;3.1;0.6;19.4;1.6;4.1;2.2;1.9;2.7;59.13917588;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-29;21;0.0305;10;2.8;29.9;6.5;12.6;3.5;0.9;28;2.4;4.6;24.6;10.5;47.6;2.8;0.4;13.5;2.3;3.5;2;1.7;2.4;77.81355536;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-09-29;21;0.0269;9.2;2.5;30.1;6;14.4;3.5;1;30.4;2.1;5.6;21.5;9.9;52.9;2.6;0.5;18.4;1.6;3.4;2;1.5;3.4;76.53358229;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-09-29;21;0.0579;12.3;3.3;28.6;10.1;14.9;5.1;1.6;33.6;3.6;6.5;40.7;17;44.6;2.5;0.5;21.7;1.5;3.1;2;1.7;2.2;64.44767397;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-09-29;21;0.0737;13.1;2.9;23.1;10.2;15.8;4.9;1.2;25.8;3.3;7.1;43.3;13.3;32.8;2.7;0.6;21.4;1.5;3.7;2.1;1.8;2.7;57.20301024;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-29;21;0.15;17.6;4.9;30.7;13.6;21.6;5.7;1.6;30.5;4.6;7.8;69.3;25.2;40.8;3.1;0.6;19.5;2.2;4.3;2.2;1.9;3.1;;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-09-29;21;0.1541;17.2;4.2;25.9;13.9;21.7;5.9;1.3;23.9;4.8;7.7;68.5;20.1;31.5;3;0.5;18.9;2.1;3.9;2.2;1.8;2.9;;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-29;26;0.0845;14.6;2.8;19.7;10.2;17.8;4.8;1;21.4;3.7;6.4;49.4;14.5;29.7;3.1;0.4;13.5;2.2;3.8;2.1;1.8;2.4;48.26373473;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-09-29;26;0.0786;14.6;3.5;25.9;11.4;18.5;4.8;1;23.1;3.5;5.9;47.9;16.2;36.7;3.1;0.5;16.5;2.2;3.8;2.2;2;2.7;53.43049101;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-29;25;0.1063;15;4;28.8;11.3;18.9;5.3;1.4;29.2;4.1;8.9;52.9;17.9;37.3;2.9;0.6;21.4;1.7;3.8;2.2;1.9;2.7;47.83580225;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-09-29;25;0.1075;15;4;28.5;11.4;19.6;5.5;1.2;23.4;4.4;7.3;52.8;16.9;35.2;2.8;0.7;24.5;1.8;3.9;2.2;1.8;3;41.1094783;;;;;;;;;;;;;;;;;;;;
SM;C4;P1;2023-09-25;2023-10-02;7;0.0061;5.7;0.5;9.2;4.1;6.4;2;0.3;16.9;1.5;2.7;7;1;14.8;2.9;0.5;17.9;2;4;2.2;1.9;2.9;82.77966551;;;;;;;;;;;;;;;;;;;;
SMIX;C3.2;P1;2023-09-25;2023-10-02;7;0.0104;6.5;1;16;4.7;9;2.3;0.4;18.2;1.7;3.1;9.9;3.1;31;2.9;0.6;19.7;1.5;4.1;2.1;1.8;2.8;66.8667536;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-10-02;24;0.0291;9.8;2.1;22.2;7.3;12.3;3.8;1;26.8;2.5;5.7;23.9;8.7;39.5;2.7;0.6;22;1.8;4.1;2.1;1.8;2.9;65.4276764;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-10-02;28;0.1175;15.7;1.7;11.1;12.2;18;5.7;0.8;14.7;4.5;7.9;57;9.7;17;2.8;0.5;19;1.6;3.4;2.2;1.9;2.8;29.89797335;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-10-02;28;0.1043;14.6;2.2;15.1;10;19.1;5.7;0.9;16;4;8.2;48.9;8.4;17.2;2.7;0.6;24.2;1.2;4.1;2.3;1.8;3.2;32.31043517;;;;;;;;;;;;;;;;;;;;
U;C4;P1;2023-09-25;2023-10-02;7;0.0137;7.5;1.3;17.4;5.5;9.6;2.5;0.4;16.5;1.9;3.4;12.2;3.9;32.5;3;0.6;18.9;2.1;4.1;2.2;1.8;2.5;69.45589886;;;;;;;;;;;;;;;;;;;;
NM;C3;P1;2023-09-25;2023-10-02;7;0.0094;6.3;1.3;20.8;3.9;9.6;2.3;0.7;29.2;1.4;4.5;9.5;3.9;41.9;2.9;0.7;24;1.4;4.1;2.1;1.8;2.8;76.61353847;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-10-02;24;0.0721;13.3;2.5;19.5;9.2;15.5;4.8;0.9;20.1;3.7;6.9;43.3;12;29;2.9;0.6;19.7;1.6;3.6;2.1;1.8;2.4;50.88288945;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-10-02;24;0.1225;18.3;3.3;18.7;15.5;22.1;5.4;0.8;16.1;4.4;6.6;76.1;20.7;28.3;3.4;0.4;10.7;3.2;3.7;2.1;1.9;2.5;;;;;;;;;;;;;;;;;;;;;
SC;C5;P1;2023-09-08;2023-10-02;24;0.1308;18.3;3.3;18.5;15.8;22;5.5;0.9;17.2;4.3;7.5;77.9;21;28;3.4;0.5;14.4;2.3;4.1;2.1;1.8;2.3;;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-10-02;24;0.0313;10.1;1.2;12.2;7.6;12.2;4.1;0.7;16.9;3.2;6.3;26.8;5.2;19.4;2.5;0.4;17.6;1.5;3.1;2;1.8;2.2;60.64251767;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-10-03;25;0.0387;10.9;1.4;13.2;8.1;13.5;3.8;0.6;16;3;5.2;27.4;6;21.9;2.9;0.5;18.1;1.9;3.6;2.2;1.9;2.6;59.42696856;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-10-02;29;0.0737;13.4;2;14.9;8.2;17.6;5;0.9;17.3;3.7;7.2;45.1;10.7;23.8;2.8;0.6;21;1.6;3.8;2;1.8;2.4;39.29900176;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-10-02;29;0.0729;13.5;2.6;19.1;7.9;16.7;5.1;0.4;8;4.6;6;46.8;10.6;22.7;2.7;0.6;22.8;1.4;3.7;2;1.7;2.3;36.09702058;;;;;;;;;;;;;;;;;;;;
ECO;C2;P1;2023-09-28;2023-10-02;4;0.0041;4.8;1;20.3;3.8;7.1;1.8;0.5;29.1;1.2;3;5.2;2.1;40.6;2.8;0.7;24.7;1.3;3.9;2.2;1.8;2.8;101.1859473;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-10-03;29;0.0992;17.1;2.8;16.9;15.3;18.7;5;0.7;14.4;3.9;5.7;63.5;14.4;23.5;3.5;0.4;12.2;3;4.2;2.2;1.9;2.9;30.04725716;;;;;;;;;;;;;;;;;;;;
AUQ;C1;P1;2023-09-04;2023-10-03;29;0.1128;15.6;1.7;10.7;12.8;20.1;5.3;0.8;15.8;4;8;55.7;9.5;17.1;3;0.5;17.6;2.2;4.1;2.2;1.9;2.7;28.38519731;;;;;;;;;;;;;;;;;;;;
SMIX;C3.1;P1;2023-09-08;2023-10-03;25;0.0783;13.2;1.9;15.1;10.2;16;5.3;1.1;20.9;4;7.7;44.5;10.1;23.8;2.6;0.5;21.3;1.4;3.4;2.1;1.9;3;46.93378276;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-10-03;25;0.0406;11;2.4;23;7.8;13.8;3.9;1;28.2;2.7;5.7;28.7;11.1;43.2;2.9;0.4;15.4;1.7;3.6;2.1;1.8;2.4;63.10212465;;;;;;;;;;;;;;;;;;;;
FNDR1;C2.1;P1;2023-09-08;2023-10-04;26;0.0472;11.2;3.1;30;8;14.1;4.4;1.7;38.6;3.1;6.3;31.8;13.3;45.3;2.6;0.6;25.7;1.4;3.5;2.1;1.8;2.6;68.69800179;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-10-03;30;0.08;15.2;2.7;18.1;11.7;17.4;4.7;0.8;16.5;3.7;6.4;51.7;13.7;27.4;3.3;0.6;17.5;2.1;4.2;2.2;1.9;2.8;36.3597255;;;;;;;;;;;;;;;;;;;;
V;C4;P1;2023-09-03;2023-10-03;30;0.0763;14.4;1.8;12.7;11.3;17.5;4.8;0.7;13.8;3.6;6.2;49.3;10.6;21.4;3;0.5;17.1;2;3.8;2;1.8;2.4;29.89401081;;;;;;;;;;;;;;;;;;;;
